stock,date,tweet
tgt,11/13/2019 16:13,RT @Drugdoctor2014: $RBNW.0152+60% is soaring - Life Changer - Merger Verification PR is out! (screenshot) $AMZN $TSLA $WMT $TGT $NVDA $SPY…
tgt,11/13/2019 16:16,$TGT https://t.co/fIyMqTXkUm
m,11/13/2019 16:20,RT @SeekingAlpha: $M - Macy's: Time To Feast On Discounted Equity. Get more updates here: https://t.co/lu96rr79Dt #stockmarket #stocks #bus…
m,11/13/2019 16:22,The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE cor… https://t.co/RcLzb77K8s
m,11/13/2019 16:24,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
tgt,11/13/2019 16:27,50 DMA Resistance today: $RCS $TGT ... https://t.co/mnYaiRq1wk
m,11/13/2019 16:27,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
m,11/13/2019 16:33,"$GOOS $M $NVS:

Canada Goose Beats on Profit, Fails at Risky Level; Here’s the Trading Strategy:

https://t.co/5tL9ifvarV"
m,11/13/2019 16:36,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
tgt,11/13/2019 16:41,"$WMT $TGT $KO $HD:

Options traders are bullish on Walmart’s make-or-break earnings report:

https://t.co/QFKorefX4T"
hd,11/13/2019 16:41,"$WMT $TGT $KO $HD:

Options traders are bullish on Walmart’s make-or-break earnings report:

https://t.co/QFKorefX4T"
m,11/13/2019 16:49,$m
m,11/13/2019 16:56,"@pdevhecht @rachelbovard @seanmdav The request was about corruption in Ukraine involving those people.
What we know… https://t.co/fLZe3bKpu5"
tgt,11/13/2019 16:57,RT @Drugdoctor2014: $RBNW.0152+60% is soaring - Life Changer - Merger Verification PR is out! (screenshot) $AMZN $TSLA $WMT $TGT $NVDA $SPY…
m,11/13/2019 16:57,"The RT Options Scanner shows $M November 18 call IV 97 up 3%, 10 strikes +100 contracts into EPS and outlook
https://t.co/Syv5YD2zwU"
tgt,11/13/2019 17:03,$ARST EXTREMELY OVERSOLD. 52WEEKHIGH 1.48!💸📈🛒🍾✈ #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP… https://t.co/jQJuWMiojs
tgt,11/13/2019 17:06,"Stocks and Large upcoming dividends. https://t.co/y9Bx7btNEj for #dividendlist 
#dividends #options #highyield… https://t.co/Zv0NpzU7HD"
m,11/13/2019 17:06,RT @passedrex: Ito pa $M ☝️ https://t.co/8HqzVRFi4s https://t.co/pfP9fvxz5B
hd,11/13/2019 17:16,$ARST EXTREMELY OVERSOLD. 52WEEKHIGH 1.48!💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/jNyKtlOevg
low,11/13/2019 17:16,$ARST EXTREMELY OVERSOLD. 52WEEKHIGH 1.48!💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/jNyKtlOevg
low,11/13/2019 17:16,$ARST EXTREMELY OVERSOLD. 52WEEKHIGH 1.48!💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/jNyKtlOevg
tgt,11/13/2019 17:17,Stock and Options trading system. VolatilityTrader: https://t.co/eVwKMfovby $SVXY $W $WYNN $UVXY $SRPT $TIF $TGT $LOW $TWLO $VIX $FN $MON
low,11/13/2019 17:17,Stock and Options trading system. VolatilityTrader: https://t.co/eVwKMfovby $SVXY $W $WYNN $UVXY $SRPT $TIF $TGT $LOW $TWLO $VIX $FN $MON
low,11/13/2019 17:17,Stock and Options trading system. VolatilityTrader: https://t.co/eVwKMfovby $SVXY $W $WYNN $UVXY $SRPT $TIF $TGT $LOW $TWLO $VIX $FN $MON
hd,11/13/2019 17:23,$ARST 0025 CRUSHED! Oversold BOUNCING!!!!💸📈 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/rMrEL9ZzYu
low,11/13/2019 17:23,$ARST 0025 CRUSHED! Oversold BOUNCING!!!!💸📈 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/rMrEL9ZzYu
low,11/13/2019 17:23,$ARST 0025 CRUSHED! Oversold BOUNCING!!!!💸📈 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/rMrEL9ZzYu
tgt,11/13/2019 17:25,"#earnings season is still here 💡 ideas I. $tgt $wix $adsk $wmt $csco 
https://t.co/J7OkOiAgqM https://t.co/spEYcm31J4"
m,11/13/2019 17:27,$MNI #WallStreet should get shares of $MNI Mcclatchy since it's board of DIRECTORS $ETSY are probably sleeping...… https://t.co/IaANxgrJYu
m,11/13/2019 17:34,RT @SeekingAlpha: $M - Macy's: Time To Feast On Discounted Equity. Get more updates here: https://t.co/lu96rr79Dt #stockmarket #stocks #bus…
m,11/13/2019 17:38,$M - Lagging Retail Stocks Will Soon Face Their Next Big Test https://t.co/QmaBt5om5M
m,11/13/2019 17:42,"This cozy vest features a soft faux fur fabrication, draped lapel collar, sleeveless design, open front, and asymme… https://t.co/F7lLSRgxnZ"
hd,11/13/2019 17:49,"Negative outlook medium- to long-term for $HD rank, after short-term strength.

https://t.co/9YVYQem3Zr https://t.co/nsTLLCpMm8"
m,11/13/2019 17:49,"Actionable Options Wednesday, November 13, 2019  $I FTCH $M https://t.co/O4FF90Q65U"
m,11/13/2019 17:52,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
m,11/13/2019 17:55,"Macy's $M Multibillion-Dollar Asset: The Herald Square Flagship Store

https://t.co/Jm2nIcFmWD"
low,11/13/2019 17:58,$LOW 22-Nov-19 ATM Implied Volatility is up +15.1%. Straddle Implies a Move of ±7.0%. Earnings Nov 20 BMO. https://t.co/Mj3hlxyZLQ
low,11/13/2019 17:58,$LOW 22-Nov-19 ATM Implied Volatility is up +15.1%. Straddle Implies a Move of ±7.0%. Earnings Nov 20 BMO. https://t.co/Mj3hlxyZLQ
tgt,11/13/2019 18:00,Hey at @Target $TGT please stop sending me a guest survey every time I visit the store to buy something via my RedC… https://t.co/ZuosdRhgrR
bby,11/13/2019 18:00,"$BBY stock was down -1.33 %. Turned Positive 0.05 % | (Red to green move)  
 See other red to green mo
ves using… https://t.co/xz28Nlb6zx"
bby,11/13/2019 18:00,"$BBY stock was down -1.33 %. Turned Positive 0.05 % | (Red to green move)  
 See other red to green mo
ves using… https://t.co/xz28Nlb6zx"
bby,11/13/2019 18:00,"$BBY stock was down -1.33 %. Turned Positive 0.05 % | (Red to green move)  
 See other red to green mo
ves using… https://t.co/xz28Nlb6zx"
bby,11/13/2019 18:00,"$BBY stock was down -1.33 %. Turned Positive 0.05 % | (Red to green move)  
 See other red to green mo
ves using… https://t.co/xz28Nlb6zx"
bby,11/13/2019 18:00,"$BBY stock was down -1.33 %. Turned Positive 0.05 % | (Red to green move)  
 See other red to green mo
ves using… https://t.co/xz28Nlb6zx"
tgt,11/13/2019 18:03,$TGT @Target  Target vs $NMGC @mercadomagico  MercadoMagico https://t.co/Fp1QWHwP4L $BABA $AMZN $SBSA $SBSAA $RKUNY… https://t.co/lt6kdgogme
tgt,11/13/2019 18:03,"$WMT take your guess!

$spy $spx $fb $amzn $aapl $nflx $nvda $goog $tsla $bynd $qqq $roku $msft $dis $baba $ba $vix… https://t.co/9vVOk0bHtk"
m,11/13/2019 18:12,#slow #and #steady #wins #the #race #sold #microsoft #covered #call #13 #dollar #premium $msft $aapl $fb $ba $bac… https://t.co/u0lbZHDA9i
m,11/13/2019 18:12,"#nowplaying $M$T£NNA by D'bellz feat: Bizzonthetrack via the @audiomack app. @izz_dbellz 
https://t.co/eJKnLCMsLv"
m,11/13/2019 18:15,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
m,11/13/2019 18:21,@RepAdamSchiff Why do you go after trump for asking whyBiden did something for his $m a year son? Why didn’t you go… https://t.co/y2rS8f85B1
m,11/13/2019 18:21,"$M:

The Margin: Sorry, $2,500 tickets to visit Santa at famed London department store are sold out:

https://t.co/pWHhvVnQcD"
tgt,11/13/2019 18:24,"$WMT battling head-to-head with $AMZN for grocery #delivery dominance. Need to see strong earnings, revenue AND gro… https://t.co/o6cojAOG8Y"
tgt,11/13/2019 18:25,"RT @J_B_Horne: $WMT battling head-to-head with $AMZN for grocery #delivery dominance. Need to see strong earnings, revenue AND growth in e-…"
tgt,11/13/2019 18:26,"RT @J_B_Horne: $WMT battling head-to-head with $AMZN for grocery #delivery dominance. Need to see strong earnings, revenue AND growth in e-…"
tgt,11/13/2019 18:29,"RT @J_B_Horne: $WMT battling head-to-head with $AMZN for grocery #delivery dominance. Need to see strong earnings, revenue AND growth in e-…"
tgt,11/13/2019 18:38,"Individual stocks I’ve resisted buying in the past 24 months despite feeling FOMO.
$DIS
$SHOP
$KMX
$T
$JPM
$PG
$V… https://t.co/qOBwLdfmrv"
hd,11/13/2019 18:38,"Individual stocks I’ve resisted buying in the past 24 months despite feeling FOMO.
$DIS
$SHOP
$KMX
$T
$JPM
$PG
$V… https://t.co/qOBwLdfmrv"
m,11/13/2019 18:52,"@davefalkus @davefalkus Figured out. 
$GrpName=Get-AzureADGroup -SearchString 'GrpName'
$m=Get-AzureADGroupMember -… https://t.co/XMPQ8pjUwK"
tgt,11/13/2019 19:01,"#Boeing Earnings Have Likely Bottomed! 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb… https://t.co/2rCKLx8LQr"
tgt,11/13/2019 19:05,"Stocks and large upcoming dividends. https://t.co/Mtc011Ymlg for #dividendlist 
#dividends #options #highyield… https://t.co/p6M0v6kgQm"
m,11/13/2019 19:30,@ISpeakHenceIAm $B not $M
tgt,11/13/2019 19:40,"Wonder How Many Small Non Minority Vendors Comcast Turned Away Due To Supplier Diversity? 

$aapl $amzn $agn $brk… https://t.co/rT6y7r1ZPk"
tgt,11/13/2019 19:40,These 10 Stocks to Buy Make the Perfect 'Retirement' Portfolio $RCL $TGT $EL ... https://t.co/29K24lFS9D
bby,11/13/2019 19:43,This company deserves to be shorted. Looking for a battery for my cell phone &amp; saw it at $BBY online. I was at the… https://t.co/BrCXCe9Ud5
bby,11/13/2019 19:43,This company deserves to be shorted. Looking for a battery for my cell phone &amp; saw it at $BBY online. I was at the… https://t.co/BrCXCe9Ud5
bby,11/13/2019 19:43,This company deserves to be shorted. Looking for a battery for my cell phone &amp; saw it at $BBY online. I was at the… https://t.co/BrCXCe9Ud5
bby,11/13/2019 19:43,This company deserves to be shorted. Looking for a battery for my cell phone &amp; saw it at $BBY online. I was at the… https://t.co/BrCXCe9Ud5
bby,11/13/2019 19:43,This company deserves to be shorted. Looking for a battery for my cell phone &amp; saw it at $BBY online. I was at the… https://t.co/BrCXCe9Ud5
tgt,11/13/2019 19:45,"Spoke W/A Supplier Diversity VP &amp; The VP Thought Supplier Diversity Is Racist &amp; Discrimination! 

$aapl $amzn $agn… https://t.co/qMgkLRJiAz"
tgt,11/13/2019 19:49,"VP Is A Minority Too. 
Truths Get Told Sometime.

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we… https://t.co/gyx70jf6dl"
m,11/13/2019 19:55,"Currently Forming An Inside Day:

$ABMD 
$AGN
$BA (double)
$CROX
$GRUB (double)
$M
$MSFT
$NIO
$NKE
$SNAP
$SQ
$TTD… https://t.co/rXe87oMHh2"
low,11/13/2019 19:59,"RT @CheddarFlow: $LOW unusual put sweep

800 Nov(22) 114 puts opened for $3.74. $299K premium paid. 79 OI"
low,11/13/2019 19:59,"RT @CheddarFlow: $LOW unusual put sweep

800 Nov(22) 114 puts opened for $3.74. $299K premium paid. 79 OI"
tgt,11/13/2019 20:08,"RT @J_B_Horne: $WMT battling head-to-head with $AMZN for grocery #delivery dominance. Need to see strong earnings, revenue AND growth in e-…"
hd,11/13/2019 20:10,$ARST EXTREMELY OVERSOLD. 52WEEKHIGH 1.48!💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/mbaQhkh6tC
low,11/13/2019 20:10,$ARST EXTREMELY OVERSOLD. 52WEEKHIGH 1.48!💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/mbaQhkh6tC
low,11/13/2019 20:10,$ARST EXTREMELY OVERSOLD. 52WEEKHIGH 1.48!💸 $LOW $TWTR $LLY $ABMD $RHT $MCD $TTWO $UTX $CL $DWDP $PEP $PYPL $CELG… https://t.co/mbaQhkh6tC
bby,11/13/2019 20:13,"$NKE drops $AMZN? Will others follow?

$TIF $URBN $FL $BBY $ULTA $KSS $JWN $TJX

https://t.co/rPpbFHR5ZT"
bby,11/13/2019 20:13,"$NKE drops $AMZN? Will others follow?

$TIF $URBN $FL $BBY $ULTA $KSS $JWN $TJX

https://t.co/rPpbFHR5ZT"
bby,11/13/2019 20:13,"$NKE drops $AMZN? Will others follow?

$TIF $URBN $FL $BBY $ULTA $KSS $JWN $TJX

https://t.co/rPpbFHR5ZT"
bby,11/13/2019 20:13,"$NKE drops $AMZN? Will others follow?

$TIF $URBN $FL $BBY $ULTA $KSS $JWN $TJX

https://t.co/rPpbFHR5ZT"
bby,11/13/2019 20:13,"$NKE drops $AMZN? Will others follow?

$TIF $URBN $FL $BBY $ULTA $KSS $JWN $TJX

https://t.co/rPpbFHR5ZT"
m,11/13/2019 20:17,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
tgt,11/13/2019 20:23,"Rep. Omar Uses A Brown People Power Symbol in Tweets. Is She Any Better Than Steve Miller @AOC ?
$aapl $amzn $agn… https://t.co/GN19adTr3m"
tgt,11/13/2019 20:33,$ARST EXTREMELY OVERSOLD. 52WEEKHIGH 1.48!💸📈🛒🍾✈ #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP… https://t.co/p4RqQ88uha
tgt,11/13/2019 20:35,"WHOA @FDACommissioner !
$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb $ge $wfc $jpm… https://t.co/9NTw7C4i5e"
wmt,11/13/2019 20:35,"@BullTradeFinder I’m new, are you holding $WMT for after earnings?"
wmt,11/13/2019 20:35,bought $WMT 117/121/125 butterfly for $1
wmt,11/13/2019 20:37,Apparently they're looking for a 4% swing either way on $WMT when they report earnings tomorrow.  Could be interest… https://t.co/ayfuEutH4a
wmt,11/13/2019 20:38,"@OptionRap Could be.. I was hedging lol 

$WMT earnings will take it over 28K tomorrow is my main belief"
m,11/13/2019 20:38,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
wmt,11/13/2019 20:39,$ARST .0023? 52WKHIGH 1.48! OVERSOLD.💸📈🛒✈ $AAPL $GOOG $INTC $AMZN $MSFT $AKAM $CMCSA $PFE $MU $NFLX $NOK $XOM $UNH… https://t.co/7EujT1q9rs
wmt,11/13/2019 20:39,"Here's tomorrow's earnings calendar!

$CGC 
$WEED
$WMT
$CSCO

We'll be covering these live on tomorrow's show. Don'… https://t.co/OnX64mxArn"
hd,11/13/2019 20:39,"in $HD 240c Nov 22 at 1.85 , ER 11/29 https://t.co/zfiX0QB6KO"
tgt,11/13/2019 20:40,$ARST .0023? 52WKHIGH 1.48! EXTREMELY OVERSOLD!💸📈🛒✈ $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX… https://t.co/WLikXBMKxT
wmt,11/13/2019 20:41,"RT @eWhispers: #earnings before the open tomorrow 

https://t.co/lObOE0dgsr 

$WMT $CGC $NBEV $WIX $VIAB $WB $SINA $IGT $NICE $OPRA $GDS $M…"
wmt,11/13/2019 20:41,"RT @TDANetwork: 🦋 #TheMorningTrade: $WMT 🦋

@CBOE ⏩ @JoeATiger thinks it’s “a reasonable time to sell some volatility” before #earnings:"
wmt,11/13/2019 20:41,RT @OptionsAction: Cracks in the consumer? Not at Walmart. @RogerDaSilva1 breaks down the action in the big-box retailer ahead of its Thurs…
wmt,11/13/2019 20:42,"open $WMT 2call/1put spreaded NOV 126/116 $5wings $158cr , will sell more puts if tested
trades from yesterday,… https://t.co/QnizLWyMm8"
wmt,11/13/2019 20:43,"$ARST .0023? 52WKHIGH 1.48! BADLY OVERSOLD.💸📈🛒✈
$RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP $NEPT… https://t.co/27Xh7dPlDi"
wmt,11/13/2019 20:43,Traders chasing $AAPL at 21x P/E &amp; $WMT at 24x are delusional if they think they’ll grow into the valuation with Q4… https://t.co/4oaUIM5u8j
wmt,11/13/2019 20:44,Nibble $WMT for earnings pump.
wmt,11/13/2019 20:44,$WMT calls look attractive here 👀
wmt,11/13/2019 20:45,"Btw, Estimated #Earnings Per Share for $WMT is $1.33 it's 1.12% of the current price https://t.co/BdLxxW03Ni"
wmt,11/13/2019 20:46,"$WMT earnings tomorrow AM. ATM straddle indicating $4.31 move on either side of the tape.

Thinking of 120/125/120/… https://t.co/56uosjKeEm"
wmt,11/13/2019 20:47,sold 5 $WMT all out at 2.26 from 1.73 entry.
m,11/13/2019 20:47,"RT @iam_elninoo: #nowplaying $M$T£NNA by D'bellz feat: Bizzonthetrack via the @audiomack app. @izz_dbellz 
https://t.co/eJKnLCMsLv"
wmt,11/13/2019 20:48,The Trade Ahead Of Earnings Strategy in $WMT is setup with a goal of a 90% return  https://t.co/SWpE4bvP45
wmt,11/13/2019 20:49,RT @GS_CapSF: Traders chasing $AAPL at 21x P/E &amp; $WMT at 24x are delusional if they think they’ll grow into the valuation with Q4 GDP sub 1…
wmt,11/13/2019 20:52,Around two dozen $SPX #stocks put in new 52 week highs Wednesday. Largest by #marketcap include $AAPL $WMT $DIS… https://t.co/TdoqsUlmoo
wmt,11/13/2019 20:54,Unicorn Bay rating for $WMT is 2.88 out of 5. https://t.co/1iGUrqmJJM
low,11/13/2019 20:55,Join me for intraday coverage of actionable technical long/short ideas at https://t.co/PmTdVIBJr6 . This week I bro… https://t.co/fKkqraR2SY
low,11/13/2019 20:55,Join me for intraday coverage of actionable technical long/short ideas at https://t.co/PmTdVIBJr6 . This week I bro… https://t.co/fKkqraR2SY
wmt,11/13/2019 20:56,$WMT good luck shareholders - moment of truth tomorrow (no position) https://t.co/fUKxdFfV2Q
low,11/13/2019 20:56,RT @MarkNewtonCMT: Join me for intraday coverage of actionable technical long/short ideas at https://t.co/PmTdVIBJr6 . This week I broke do…
low,11/13/2019 20:56,RT @MarkNewtonCMT: Join me for intraday coverage of actionable technical long/short ideas at https://t.co/PmTdVIBJr6 . This week I broke do…
tgt,11/13/2019 20:57,"$WMT target $48
$TGT target $156
$AMZN target $2237"
wmt,11/13/2019 20:57,"$WMT target $48
$TGT target $156
$AMZN target $2237"
hd,11/13/2019 20:57,Outside Day today: $SEIC $HD $LL $ZYME ... https://t.co/Ya1wmaeD73
wmt,11/13/2019 20:58,RT @GS_CapSF: Traders chasing $AAPL at 21x P/E &amp; $WMT at 24x are delusional if they think they’ll grow into the valuation with Q4 GDP sub 1…
hd,11/13/2019 20:58,out $HD at 2.00
wmt,11/13/2019 20:59,$WMT: Walmart will report third quarter results tomorrow morning https://t.co/DJs3TBdM2k
wmt,11/13/2019 20:59,"$CSCO earnings call at 3:30 PM CDT

$WMT conference call at 6:00 AM CDT 

@sjsowa @TraderTS90 @Davtrdr @ChaddaShelly"
wmt,11/13/2019 21:00,"Popular: $CRWD, $DGAZ, $WMT, $CSCO, $TEL, $PTON, $CLBK, $RGR, $KE"
m,11/13/2019 21:00,"Inside Day 11/13:

$ABMD 
$AGN
$CROX
$M
$MSFT
$NIO
$NKE
$SNAP
$SQ
$TWLO
$TWTR
$XLK
$XLV

#insideday"
wmt,11/13/2019 21:01,"$XRT $INTC $AMD $WMT $VIAB:

Walmart and Nvidia earnings, Powell testimony: 3 things to watch for in the markets on… https://t.co/8LsbvkE3i8"
wmt,11/13/2019 21:02,"#Stocks with new all time/52 week highs

$AMD $DIS $AAPL $PLUG $BMY $DDOG $WMT $ADT $AMAT $PPL 

Sort results by Ti… https://t.co/gGuWYJ9N2p"
wmt,11/13/2019 21:03,Active options and IV: $WMT $GOOS $TMO $AMRN  $I $QGEN
wmt,11/13/2019 21:03,How are you spread in $WMT into EPS?
wmt,11/13/2019 21:05,"Walmart $WMT and #NVIDIA $NVDA earnings, Powell testimony: 3 things to watch for in the markets on Thursday… https://t.co/2AlqTmfT8O"
m,11/13/2019 21:06,"Today's million dollar CALL #options trade:
$AAPL $AVGO $BABA $DDOG $FB $GM $MSFT $M $NFLX $QRVO $TSLA $T $UBER $C… https://t.co/KGnBC2mWo5"
hd,11/13/2019 21:07,@Ak4r7 right now my oldest let it ride is $HD purchased on 12-26-18 I raise the stop as new 52 week highs are achie… https://t.co/YYRVTcAHAz
wmt,11/13/2019 21:13,"RT @eWhispers: #earnings before the open tomorrow 

https://t.co/lObOE0dgsr 

$WMT $CGC $NBEV $WIX $VIAB $WB $SINA $IGT $NICE $OPRA $GDS $M…"
wmt,11/13/2019 21:14,"How a $14 Billion Stock Fund Finds Both Growing Dividends and Value

$MSFT $V $PG $WMT $CMCSA $JNJ $ABT $MCD $MDT… https://t.co/eWttLI88pv"
wmt,11/13/2019 21:14,"RT @eWhispers: #earnings before the open tomorrow 

https://t.co/lObOE0dgsr 

$WMT $CGC $NBEV $WIX $VIAB $WB $SINA $IGT $NICE $OPRA $GDS $M…"
bby,11/13/2019 21:14,"RT @whotrades: $NKE drops $AMZN? Will others follow?

$TIF $URBN $FL $BBY $ULTA $KSS $JWN $TJX

https://t.co/rPpbFHR5ZT"
bby,11/13/2019 21:14,"RT @whotrades: $NKE drops $AMZN? Will others follow?

$TIF $URBN $FL $BBY $ULTA $KSS $JWN $TJX

https://t.co/rPpbFHR5ZT"
bby,11/13/2019 21:14,"RT @whotrades: $NKE drops $AMZN? Will others follow?

$TIF $URBN $FL $BBY $ULTA $KSS $JWN $TJX

https://t.co/rPpbFHR5ZT"
bby,11/13/2019 21:14,"RT @whotrades: $NKE drops $AMZN? Will others follow?

$TIF $URBN $FL $BBY $ULTA $KSS $JWN $TJX

https://t.co/rPpbFHR5ZT"
bby,11/13/2019 21:14,"RT @whotrades: $NKE drops $AMZN? Will others follow?

$TIF $URBN $FL $BBY $ULTA $KSS $JWN $TJX

https://t.co/rPpbFHR5ZT"
wmt,11/13/2019 21:15,"$WMT pushes through key technical resistance level: https://t.co/MzMc2wxZ8j
Sentiment: Very bullish #WMT #Wal-Mart"
wmt,11/13/2019 21:19,Recommendation #HOLD for $WMT with UB rating - 2.88 out of 5. https://t.co/8VcVfwsD19
wmt,11/13/2019 21:22,"Dow 

⬆️ $DIS +7.32%, $NKE +2.00%, $WMT +1.56%
⬇️ $DOW -2.72%, $CAT -1.26%, $PFE -1.00%

S&amp;P500

⬆️ $CAG +2.65%,… https://t.co/6t31TgWyvQ"
low,11/13/2019 21:24,RT @MarkNewtonCMT: Join me for intraday coverage of actionable technical long/short ideas at https://t.co/PmTdVIBJr6 . This week I broke do…
low,11/13/2019 21:24,RT @MarkNewtonCMT: Join me for intraday coverage of actionable technical long/short ideas at https://t.co/PmTdVIBJr6 . This week I broke do…
wmt,11/13/2019 21:27,#DJI #Stocks with the highest Price Range Ratio: $AAPL $MSFT $WMT $UTX $DIS $HD $JPM $GS $INTC $CAT… https://t.co/QGWGbLrhFh
hd,11/13/2019 21:27,#DJI #Stocks with the highest Price Range Ratio: $AAPL $MSFT $WMT $UTX $DIS $HD $JPM $GS $INTC $CAT… https://t.co/QGWGbLrhFh
hd,11/13/2019 21:27,"TOP #DJI #stocks with the best Dividend Rate: $BA $IBM $MMM $HD $MCD $GS $CVX $UNH $CAT $JNJ
https://t.co/TIWCgFDuPB https://t.co/zMvToiaHVZ"
wmt,11/13/2019 21:29,"RT @DavidDaubner: #DJI #Stocks with the highest Price Range Ratio: $AAPL $MSFT $WMT $UTX $DIS $HD $JPM $GS $INTC $CAT
https://t.co/hiODvQxc…"
hd,11/13/2019 21:29,"RT @DavidDaubner: #DJI #Stocks with the highest Price Range Ratio: $AAPL $MSFT $WMT $UTX $DIS $HD $JPM $GS $INTC $CAT
https://t.co/hiODvQxc…"
tgt,11/13/2019 21:31,Largest $Notional Sell On Close Order Imbalances $PG $UNH $EQH $DHI $DG $BURL $COP $TGT $BRK.B $MA https://t.co/V7Aciy2vFa
wmt,11/13/2019 21:34,"RT @GlobalMarkets_: Dow 

⬆️ $DIS +7.32%, $NKE +2.00%, $WMT +1.56%
⬇️ $DOW -2.72%, $CAT -1.26%, $PFE -1.00%

S&amp;P500

⬆️ $CAG +2.65%, $XEL +…"
wmt,11/13/2019 21:34,"$AAPL $WMT $DIS push $SPX to new ATH. 26 news highs, only 3 new lows."
wmt,11/13/2019 21:34,#DJI #Stocks with the highest Price Range Ratio: $AAPL $MSFT $WMT $UTX $DIS $HD $JPM $GS $INTC $CAT… https://t.co/iU7M3cKypE
hd,11/13/2019 21:34,#DJI #Stocks with the highest Price Range Ratio: $AAPL $MSFT $WMT $UTX $DIS $HD $JPM $GS $INTC $CAT… https://t.co/iU7M3cKypE
hd,11/13/2019 21:35,"TOP #DJI #stocks with the best Dividend Rate: $BA $IBM $MMM $HD $MCD $GS $CVX $UNH $CAT $JNJ
https://t.co/Impynobfxo https://t.co/lbpHQskgwj"
tgt,11/13/2019 21:39,"RT @J_B_Horne: $WMT battling head-to-head with $AMZN for grocery #delivery dominance. Need to see strong earnings, revenue AND growth in e-…"
wmt,11/13/2019 21:39,"RT @mikeharrisNY: $AAPL $WMT $DIS push $SPX to new ATH. 26 news highs, only 3 new lows."
wmt,11/13/2019 21:39,"RT @J_B_Horne: $WMT battling head-to-head with $AMZN for grocery #delivery dominance. Need to see strong earnings, revenue AND growth in e-…"
wmt,11/13/2019 21:40,"$WMT - With New Grocery Delivery Services, Walmart Challenges Amazon Prime. Read more and get updates on any stock!… https://t.co/e4l1e6DlSh"
hd,11/13/2019 21:40,"RT @DavidDaubner: TOP #DJI #stocks with the best Dividend Rate: $BA $IBM $MMM $HD $MCD $GS $CVX $UNH $CAT $JNJ
https://t.co/TIWCgFDuPB http…"
amzn,11/13/2019 21:45,"RT @DrivingTheDay: LIVE Hearing Video 2pm EST &amp; Replay: Online Platforms and Market Power, Part 4: Perspectives of the Antitrust Agencies h…"
wmt,11/13/2019 21:45,$WMT #Options OI chart. Free stocks app https://t.co/hgyHiwuLNm https://t.co/ynUHUgqXqq
amzn,11/13/2019 21:46,LOL Tons of $AMZN buyers are scammers... Lots of returns are done by cheap idiots that are lying about defective/do… https://t.co/jPULJ4n1r4
wmt,11/13/2019 21:46,"ORDER FLOW SENTIMENT IN TODAY’S ACTIVE NAMES:
$DIS $KHC $TEVA $AMRN $CSCO $WMT $AMGN $JD $I $EMR $UTX $GOOS $GSK… https://t.co/LHGT1aggnh"
